Period,CategoryId,Type,IBD/PBD,ASTI_LIM
MONT_1397,34931990,IBD,556,4.55
MONT_1397,34931990,IBD,521,4.37
MONT_1397,34931990,IBD,516,8.22
MONT_1397,34931990,IBD,513,5.09
MONT_1397,34931990,IBD,512,2.51
MONT_1397,34931991,IBD,612,2.7
MONT_1397,34931991,IBD,604,3.35
MONT_1397,34931991,IBD,603,2.79
MONT_1397,34931991,IBD,591,3.15
MONT_1397,34931991,IBD,590,3.35
MONT_1397,34931991,IBD,588,2.51
MONT_1397,34931991,IBD,587,2.59
MONT_1397,34931991,IBD,582,2.51
MONT_1397,34931991,IBD,581,2.86
MONT_1397,34931991,IBD,575,3.84
MONT_1397,34931991,IBD,572,3.36
MONT_1397,34931991,IBD,571,2.86
MONT_1397,34931991,IBD,570,2.68
MONT_1397,34931991,IBD,556,2.55
MONT_1397,34931991,IBD,513,3.13
MONT_1397,34931991,IBD,500,3.1
MONT_1397,34931992,IBD,610,2
MONT_1397,34931992,IBD,608,2.66
MONT_1397,34931992,IBD,598,2.8
MONT_1397,34931992,IBD,590,3.14
MONT_1397,34931992,IBD,588,4.23
MONT_1397,34931992,IBD,587,2.81
MONT_1397,34931992,IBD,582,2.22
MONT_1397,34931992,IBD,579,3.83
MONT_1397,34931992,IBD,576,2.84
MONT_1397,34931992,IBD,571,1.53
MONT_1397,34931992,IBD,564,2.66
MONT_1397,34931992,IBD,519,2.8
MONT_1397,34931992,IBD,517,2.94
MONT_1397,34931992,IBD,507,3.71
MONT_1397,34931994,IBD,612,4.26
MONT_1397,34931994,IBD,607,3.87
MONT_1397,34931994,IBD,604,4.3
MONT_1397,34931994,IBD,603,4.75
MONT_1397,34931994,IBD,602,5.67
MONT_1397,34931994,IBD,591,7.26
MONT_1397,34931994,IBD,590,4.38
MONT_1397,34931994,IBD,588,4.71
MONT_1397,34931994,IBD,587,5.78
MONT_1397,34931994,IBD,582,4.2
MONT_1397,34931994,IBD,581,3.82
MONT_1397,34931994,IBD,575,3.18
MONT_1397,34931994,IBD,572,4.2
MONT_1397,34931994,IBD,571,4.79
MONT_1397,34931994,IBD,570,4.65
MONT_1397,34931994,IBD,569,3.6
MONT_1397,34931994,IBD,556,4.09
MONT_1397,34931994,IBD,521,5.27
MONT_1397,34931994,IBD,516,3.86
MONT_1397,34931994,IBD,513,4.26
MONT_1397,34931994,IBD,512,3.47
MONT_1397,34931996,IBD,612,3.05
MONT_1397,34931996,IBD,607,3.11
MONT_1397,34931996,IBD,604,3.02
MONT_1397,34931996,IBD,603,3.32
MONT_1397,34931996,IBD,591,3.1
MONT_1397,34931996,IBD,590,3.11
MONT_1397,34931996,IBD,588,3.74
MONT_1397,34931996,IBD,587,3.05
MONT_1397,34931996,IBD,582,2.65
MONT_1397,34931996,IBD,581,2.18
MONT_1397,34931996,IBD,575,3.13
MONT_1397,34931996,IBD,572,2.97
MONT_1397,34931996,IBD,571,3.27
MONT_1397,34931996,IBD,570,4.41
MONT_1397,34931996,IBD,521,3.1
MONT_1397,34931996,IBD,516,2.94
MONT_1397,34931996,IBD,513,3.32
MONT_1397,34931996,IBD,512,3.1
MONT_1397,34931997,IBD,612,3.44
MONT_1397,34931997,IBD,607,4.05
MONT_1397,34931997,IBD,604,3.45
MONT_1397,34931997,IBD,603,3.59
MONT_1397,34931997,IBD,602,3.4
MONT_1397,34931997,IBD,590,3.39
MONT_1397,34931997,IBD,588,4.3
MONT_1397,34931997,IBD,587,4.17
MONT_1397,34931997,IBD,582,3.7
MONT_1397,34931997,IBD,581,3.04
MONT_1397,34931997,IBD,575,3.49
MONT_1397,34931997,IBD,572,3.22
MONT_1397,34931997,IBD,571,3.65
MONT_1397,34931997,IBD,570,4.16
MONT_1397,34931997,IBD,569,3.37
MONT_1397,34931997,IBD,521,3.66
MONT_1397,34931997,IBD,516,4.14
MONT_1397,34931997,IBD,513,4.49
MONT_1397,34931997,IBD,512,3.4
MONT_1397,34931999,IBD,612,3.18
MONT_1397,34931999,IBD,609,3.3
MONT_1397,34931999,IBD,604,3.77
MONT_1397,34931999,IBD,603,3.04
MONT_1397,34931999,IBD,591,3.1
MONT_1397,34931999,IBD,590,3.31
MONT_1397,34931999,IBD,589,3.36
MONT_1397,34931999,IBD,588,3.74
MONT_1397,34931999,IBD,587,3.77
MONT_1397,34931999,IBD,582,3.44
MONT_1397,34931999,IBD,581,3.18
MONT_1397,34931999,IBD,578,3.15
MONT_1397,34931999,IBD,577,3.38
MONT_1397,34931999,IBD,572,3.38
MONT_1397,34931999,IBD,571,3.38
MONT_1397,34931999,IBD,570,4.49
MONT_1397,34931999,IBD,518,3.02
MONT_1397,34931999,IBD,513,3.18
MONT_1397,34931999,IBD,512,3.18
MONT_1397,34932000,IBD,612,5.55
MONT_1397,34932000,IBD,604,5.4
MONT_1397,34932000,IBD,603,5.42
MONT_1397,34932000,IBD,592,5.24
MONT_1397,34932000,IBD,590,6.19
MONT_1397,34932000,IBD,588,5.4
MONT_1397,34932000,IBD,587,5.4
MONT_1397,34932000,IBD,582,5.24
MONT_1397,34932000,IBD,581,5.58
MONT_1397,34932000,IBD,572,5.6
MONT_1397,34932000,IBD,571,5.55
MONT_1397,34932000,IBD,570,5.4
MONT_1397,34932000,IBD,557,4.33
MONT_1397,34932002,IBD,612,5.26
MONT_1397,34932002,IBD,604,5.62
MONT_1397,34932002,IBD,603,5.24
MONT_1397,34932002,IBD,590,5.33
MONT_1397,34932002,IBD,588,5.88
MONT_1397,34932002,IBD,587,5.82
MONT_1397,34932002,IBD,582,5.36
MONT_1397,34932002,IBD,581,4.83
MONT_1397,34932002,IBD,572,4.87
MONT_1397,34932002,IBD,571,5.35
MONT_1397,34932002,IBD,570,5.46
MONT_1397,34932002,IBD,557,5.58
MONT_1397,34932003,IBD,612,3.4
MONT_1397,34932003,IBD,607,3.62
MONT_1397,34932003,IBD,604,3.73
MONT_1397,34932003,IBD,603,4.94
MONT_1397,34932003,IBD,590,3.45
MONT_1397,34932003,IBD,588,4.81
MONT_1397,34932003,IBD,587,7.32
MONT_1397,34932003,IBD,586,4.7
MONT_1397,34932003,IBD,582,3.21
MONT_1397,34932003,IBD,581,2.73
MONT_1397,34932003,IBD,575,3.67
MONT_1397,34932003,IBD,572,3.61
MONT_1397,34932003,IBD,571,4.04
MONT_1397,34932003,IBD,570,4.86
MONT_1397,34932003,IBD,562,6.22
MONT_1397,34932003,IBD,556,3.59
MONT_1397,34932003,IBD,521,3.75
MONT_1397,34932003,IBD,516,3.7
MONT_1397,34932003,IBD,513,3.53
MONT_1397,34932003,IBD,512,3.6
MONT_1397,34932007,IBD,612,5.77
MONT_1397,34932007,IBD,604,6.85
MONT_1397,34932007,IBD,603,6.73
MONT_1397,34932007,IBD,590,6.57
MONT_1397,34932007,IBD,588,5.91
MONT_1397,34932007,IBD,587,8.04
MONT_1397,34932007,IBD,582,6.09
MONT_1397,34932007,IBD,581,5.64
MONT_1397,34932007,IBD,575,4.59
MONT_1397,34932007,IBD,572,5.24
MONT_1397,34932007,IBD,571,6.54
MONT_1397,34932007,IBD,570,7.21
MONT_1397,34932007,IBD,521,5.85
MONT_1397,34932007,IBD,516,5.72
MONT_1397,34932007,IBD,513,6.73
MONT_1397,34932007,IBD,512,5.7
MONT_1397,34932008,IBD,610,1.44
MONT_1397,34932008,IBD,608,2.05
MONT_1397,34932008,IBD,604,2.37
MONT_1397,34932008,IBD,598,2.41
MONT_1397,34932008,IBD,590,1.93
MONT_1397,34932008,IBD,588,3.44
MONT_1397,34932008,IBD,587,3.53
MONT_1397,34932008,IBD,582,2.43
MONT_1397,34932008,IBD,579,1.93
MONT_1397,34932008,IBD,576,2.35
MONT_1397,34932008,IBD,571,2.7
MONT_1397,34932008,IBD,564,2.73
MONT_1397,34932008,IBD,519,0.77
MONT_1397,34932008,IBD,517,2.9
MONT_1397,34932008,IBD,513,2.52
MONT_1397,34932008,IBD,507,2.88
MONT_1397,34932009,IBD,610,1.65
MONT_1397,34932009,IBD,608,2.62
MONT_1397,34932009,IBD,598,1.85
MONT_1397,34932009,IBD,590,1.82
MONT_1397,34932009,IBD,588,2.21
MONT_1397,34932009,IBD,587,2.45
MONT_1397,34932009,IBD,582,1.44
MONT_1397,34932009,IBD,579,1.53
MONT_1397,34932009,IBD,576,2.17
MONT_1397,34932009,IBD,571,2.36
MONT_1397,34932009,IBD,564,2.82
MONT_1397,34932009,IBD,519,1.72
MONT_1397,34932009,IBD,517,2.4
MONT_1397,34932009,IBD,507,2.91
MONT_1397,34932010,IBD,612,2.91
MONT_1397,34932010,IBD,609,2.99
MONT_1397,34932010,IBD,604,2.94
MONT_1397,34932010,IBD,603,2.93
MONT_1397,34932010,IBD,590,2.94
MONT_1397,34932010,IBD,589,3.06
MONT_1397,34932010,IBD,588,3.46
MONT_1397,34932010,IBD,587,4.72
MONT_1397,34932010,IBD,582,2.94
MONT_1397,34932010,IBD,581,2.94
MONT_1397,34932010,IBD,578,2.84
MONT_1397,34932010,IBD,577,3.09
MONT_1397,34932010,IBD,575,2.95
MONT_1397,34932010,IBD,572,2.94
MONT_1397,34932010,IBD,571,4.29
MONT_1397,34932010,IBD,570,2.94
MONT_1397,34932010,IBD,521,2.93
MONT_1397,34932010,IBD,518,2.96
MONT_1397,34932010,IBD,513,2.91
MONT_1397,34932010,IBD,512,2.86
MONT_1397,34932011,IBD,612,3.02
MONT_1397,34932011,IBD,607,2.6
MONT_1397,34932011,IBD,604,3.12
MONT_1397,34932011,IBD,603,2.6
MONT_1397,34932011,IBD,590,2.97
MONT_1397,34932011,IBD,588,2.6
MONT_1397,34932011,IBD,587,2.6
MONT_1397,34932011,IBD,582,2.98
MONT_1397,34932011,IBD,581,2.19
MONT_1397,34932011,IBD,575,2.23
MONT_1397,34932011,IBD,572,2.59
MONT_1397,34932011,IBD,571,2.6
MONT_1397,34932011,IBD,570,2.6
MONT_1397,34932011,IBD,556,2.23
MONT_1397,34932011,IBD,521,2.36
MONT_1397,34932011,IBD,516,2.93
MONT_1397,34932011,IBD,513,2.6
MONT_1397,34932011,IBD,512,2.43
MONT_1397,34932012,IBD,612,3.37
MONT_1397,34932012,IBD,607,2.96
MONT_1397,34932012,IBD,604,3.46
MONT_1397,34932012,IBD,603,3.51
MONT_1397,34932012,IBD,602,3.25
MONT_1397,34932012,IBD,591,4.48
MONT_1397,34932012,IBD,590,3.38
MONT_1397,34932012,IBD,588,3.62
MONT_1397,34932012,IBD,587,4.84
MONT_1397,34932012,IBD,582,3.4
MONT_1397,34932012,IBD,581,2.81
MONT_1397,34932012,IBD,575,3.25
MONT_1397,34932012,IBD,572,3.03
MONT_1397,34932012,IBD,571,3.2
MONT_1397,34932012,IBD,570,3.69
MONT_1397,34932012,IBD,556,3.16
MONT_1397,34932012,IBD,521,3.59
MONT_1397,34932012,IBD,516,3.74
MONT_1397,34932012,IBD,513,3.12
MONT_1397,34932012,IBD,512,3.22
MONT_1397,34932013,IBD,612,3.31
MONT_1397,34932013,IBD,604,3.34
MONT_1397,34932013,IBD,603,3.16
MONT_1397,34932013,IBD,590,3.31
MONT_1397,34932013,IBD,588,3.39
MONT_1397,34932013,IBD,587,3.1
MONT_1397,34932013,IBD,582,3.31
MONT_1397,34932013,IBD,581,3.31
MONT_1397,34932013,IBD,572,3.22
MONT_1397,34932013,IBD,571,3.64
MONT_1397,34932013,IBD,570,3.34
MONT_1397,34932013,IBD,521,3.29
MONT_1397,34932013,IBD,516,3.15
MONT_1397,34932013,IBD,513,3.07
MONT_1397,34932015,IBD,612,6.38
MONT_1397,34932015,IBD,609,3.05
MONT_1397,34932015,IBD,607,3.08
MONT_1397,34932015,IBD,604,5.15
MONT_1397,34932015,IBD,603,5.57
MONT_1397,34932015,IBD,591,3.05
MONT_1397,34932015,IBD,590,4.62
MONT_1397,34932015,IBD,589,3.3
MONT_1397,34932015,IBD,588,5.53
MONT_1397,34932015,IBD,587,5.22
MONT_1397,34932015,IBD,582,4.35
MONT_1397,34932015,IBD,581,3.84
MONT_1397,34932015,IBD,578,3.04
MONT_1397,34932015,IBD,577,3.3
MONT_1397,34932015,IBD,575,3.08
MONT_1397,34932015,IBD,572,4.47
MONT_1397,34932015,IBD,571,5.21
MONT_1397,34932015,IBD,570,5.68
MONT_1397,34932015,IBD,521,3.08
MONT_1397,34932015,IBD,518,3.02
MONT_1397,34932015,IBD,516,3.08
MONT_1397,34932015,IBD,513,4.43
MONT_1397,34932015,IBD,512,3.92
MONT_1397,34932016,IBD,610,2.13
MONT_1397,34932016,IBD,608,3.08
MONT_1397,34932016,IBD,598,3.33
MONT_1397,34932016,IBD,592,3.88
MONT_1397,34932016,IBD,588,2.97
MONT_1397,34932016,IBD,582,2.53
MONT_1397,34932016,IBD,579,2.08
MONT_1397,34932016,IBD,576,2.52
MONT_1397,34932016,IBD,571,2.32
MONT_1397,34932016,IBD,564,2.3
MONT_1397,34932016,IBD,557,2.73
MONT_1397,34932016,IBD,519,0.61
MONT_1397,34932016,IBD,507,1.93
MONT_1397,34932016,IBD,501,2.14
MONT_1397,34932017,IBD,612,7.72
MONT_1397,34932017,IBD,607,5.62
MONT_1397,34932017,IBD,604,5.94
MONT_1397,34932017,IBD,603,6.61
MONT_1397,34932017,IBD,602,5.55
MONT_1397,34932017,IBD,590,6.43
MONT_1397,34932017,IBD,588,5.78
MONT_1397,34932017,IBD,587,5.58
MONT_1397,34932017,IBD,582,5.72
MONT_1397,34932017,IBD,581,6.35
MONT_1397,34932017,IBD,575,5.58
MONT_1397,34932017,IBD,572,5.2
MONT_1397,34932017,IBD,571,4
MONT_1397,34932017,IBD,570,5.58
MONT_1397,34932017,IBD,556,5.35
MONT_1397,34932017,IBD,521,5.62
MONT_1397,34932017,IBD,516,5.45
MONT_1397,34932017,IBD,513,5.58
MONT_1397,34932018,IBD,608,3.47
MONT_1397,34932018,IBD,598,4
MONT_1397,34932018,IBD,590,3.27
MONT_1397,34932018,IBD,588,4.13
MONT_1397,34932018,IBD,587,3.91
MONT_1397,34932018,IBD,582,3.18
MONT_1397,34932018,IBD,579,3.35
MONT_1397,34932018,IBD,576,3.31
MONT_1397,34932018,IBD,571,3.57
MONT_1397,34932018,IBD,564,3.42
MONT_1397,34932018,IBD,519,3.62
MONT_1397,34932018,IBD,517,3.7
MONT_1397,34932018,IBD,507,4.39
MONT_1397,34932019,IBD,612,5.85
MONT_1397,34932019,IBD,607,5.47
MONT_1397,34932019,IBD,604,5.65
MONT_1397,34932019,IBD,603,5.55
MONT_1397,34932019,IBD,602,6.21
MONT_1397,34932019,IBD,591,6.32
MONT_1397,34932019,IBD,590,6.03
MONT_1397,34932019,IBD,588,5.44
MONT_1397,34932019,IBD,587,5.8
MONT_1397,34932019,IBD,582,5.34
MONT_1397,34932019,IBD,581,4.97
MONT_1397,34932019,IBD,575,4.34
MONT_1397,34932019,IBD,572,5.31
MONT_1397,34932019,IBD,571,5.13
MONT_1397,34932019,IBD,570,5.53
MONT_1397,34932019,IBD,569,5.48
MONT_1397,34932019,IBD,556,5.95
MONT_1397,34932019,IBD,521,6.41
MONT_1397,34932019,IBD,516,5.53
MONT_1397,34932019,IBD,513,5.18
MONT_1397,34932019,IBD,512,3.85
MONT_1397,34932020,IBD,612,3.06
MONT_1397,34932020,IBD,610,2.92
MONT_1397,34932020,IBD,608,2.99
MONT_1397,34932020,IBD,604,2.88
MONT_1397,34932020,IBD,603,3.05
MONT_1397,34932020,IBD,598,3.23
MONT_1397,34932020,IBD,590,3.17
MONT_1397,34932020,IBD,588,4.2
MONT_1397,34932020,IBD,587,4.21
MONT_1397,34932020,IBD,582,2.89
MONT_1397,34932020,IBD,579,2.92
MONT_1397,34932020,IBD,576,2.88
MONT_1397,34932020,IBD,572,2.85
MONT_1397,34932020,IBD,571,3.65
MONT_1397,34932020,IBD,564,2.79
MONT_1397,34932020,IBD,519,2.92
MONT_1397,34932020,IBD,517,3.89
MONT_1397,34932020,IBD,513,3.06
MONT_1397,34932020,IBD,507,2.58
MONT_1397,34932021,IBD,608,1.83
MONT_1397,34932021,IBD,598,2.15
MONT_1397,34932021,IBD,590,1.94
MONT_1397,34932021,IBD,588,3.14
MONT_1397,34932021,IBD,587,3.19
MONT_1397,34932021,IBD,582,2.11
MONT_1397,34932021,IBD,576,1.81
MONT_1397,34932021,IBD,571,2.6
MONT_1397,34932021,IBD,564,2.59
MONT_1397,34932021,IBD,517,3.03
MONT_1397,34932021,IBD,507,3.05
MONT_1397,34932022,IBD,612,3.2
MONT_1397,34932022,IBD,610,3.2
MONT_1397,34932022,IBD,608,3.27
MONT_1397,34932022,IBD,604,3.02
MONT_1397,34932022,IBD,603,3.21
MONT_1397,34932022,IBD,598,3.5
MONT_1397,34932022,IBD,590,3.27
MONT_1397,34932022,IBD,588,4.37
MONT_1397,34932022,IBD,587,4.13
MONT_1397,34932022,IBD,582,3.22
MONT_1397,34932022,IBD,579,3.67
MONT_1397,34932022,IBD,576,2.89
MONT_1397,34932022,IBD,572,3.21
MONT_1397,34932022,IBD,571,3.21
MONT_1397,34932022,IBD,564,2.86
MONT_1397,34932022,IBD,519,2.99
MONT_1397,34932022,IBD,517,3.26
MONT_1397,34932022,IBD,513,3.21
MONT_1397,34932022,IBD,507,3.44
MONT_1397,34932023,IBD,612,3.15
MONT_1397,34932023,IBD,607,2.92
MONT_1397,34932023,IBD,604,3.16
MONT_1397,34932023,IBD,603,3.55
MONT_1397,34932023,IBD,591,3.1
MONT_1397,34932023,IBD,590,3.24
MONT_1397,34932023,IBD,588,4.31
MONT_1397,34932023,IBD,587,5.15
MONT_1397,34932023,IBD,582,3.35
MONT_1397,34932023,IBD,581,2.62
MONT_1397,34932023,IBD,575,2.64
MONT_1397,34932023,IBD,572,3.3
MONT_1397,34932023,IBD,571,3.2
MONT_1397,34932023,IBD,570,4.3
MONT_1397,34932023,IBD,556,3.13
MONT_1397,34932023,IBD,521,4.23
MONT_1397,34932023,IBD,516,3.66
MONT_1397,34932023,IBD,513,2.18
MONT_1397,34932023,IBD,512,2.05
MONT_1397,34932025,IBD,612,4.9
MONT_1397,34932025,IBD,607,4.69
MONT_1397,34932025,IBD,604,6.46
MONT_1397,34932025,IBD,603,5.41
MONT_1397,34932025,IBD,590,5.8
MONT_1397,34932025,IBD,588,8.29
MONT_1397,34932025,IBD,587,5.57
MONT_1397,34932025,IBD,582,4.88
MONT_1397,34932025,IBD,581,5.12
MONT_1397,34932025,IBD,575,4.94
MONT_1397,34932025,IBD,572,6.37
MONT_1397,34932025,IBD,571,5.8
MONT_1397,34932025,IBD,570,5.41
MONT_1397,34932025,IBD,557,4.9
MONT_1397,34932027,IBD,612,3.83
MONT_1397,34932027,IBD,607,3.8
MONT_1397,34932027,IBD,604,3.93
MONT_1397,34932027,IBD,603,4.76
MONT_1397,34932027,IBD,591,3.68
MONT_1397,34932027,IBD,590,4.64
MONT_1397,34932027,IBD,588,4.82
MONT_1397,34932027,IBD,587,5.52
MONT_1397,34932027,IBD,582,4.06
MONT_1397,34932027,IBD,581,3.47
MONT_1397,34932027,IBD,575,3.78
MONT_1397,34932027,IBD,572,3.4
MONT_1397,34932027,IBD,571,4.48
MONT_1397,34932027,IBD,570,4.21
MONT_1397,34932027,IBD,556,3.76
MONT_1397,34932027,IBD,521,3.1
MONT_1397,34932027,IBD,516,3.78
MONT_1397,34932027,IBD,513,3.67
MONT_1397,34932027,IBD,512,3.77
MONT_1397,34932028,IBD,612,6.42
MONT_1397,34932028,IBD,607,5.65
MONT_1397,34932028,IBD,604,5.98
MONT_1397,34932028,IBD,603,5.59
MONT_1397,34932028,IBD,602,6.85
MONT_1397,34932028,IBD,591,7.86
MONT_1397,34932028,IBD,590,6.16
MONT_1397,34932028,IBD,588,5.47
MONT_1397,34932028,IBD,587,6.76
MONT_1397,34932028,IBD,582,6.1
MONT_1397,34932028,IBD,581,5.49
MONT_1397,34932028,IBD,575,4.54
MONT_1397,34932028,IBD,572,5.87
MONT_1397,34932028,IBD,571,5.74
MONT_1397,34932028,IBD,570,6.65
MONT_1397,34932028,IBD,569,6.75
MONT_1397,34932028,IBD,556,6.56
MONT_1397,34932028,IBD,521,7.08
MONT_1397,34932028,IBD,516,6.17
MONT_1397,34932028,IBD,513,6.06
MONT_1397,34932028,IBD,512,3.36
MONT_1397,34932033,IBD,608,2.14
MONT_1397,34932033,IBD,598,3.23
MONT_1397,34932033,IBD,590,2.57
MONT_1397,34932033,IBD,588,3.73
MONT_1397,34932033,IBD,587,3.24
MONT_1397,34932033,IBD,582,3.07
MONT_1397,34932033,IBD,579,2.63
MONT_1397,34932033,IBD,576,2.42
MONT_1397,34932033,IBD,571,2.5
MONT_1397,34932033,IBD,564,2.44
MONT_1397,34932033,IBD,519,2.43
MONT_1397,34932033,IBD,517,3.03
MONT_1397,34932033,IBD,507,2.41
MONT_1397,34932034,IBD,610,1.31
MONT_1397,34932034,IBD,608,2.67
MONT_1397,34932034,IBD,598,3.13
MONT_1397,34932034,IBD,590,12.36
MONT_1397,34932034,IBD,588,3.26
MONT_1397,34932034,IBD,587,4.48
MONT_1397,34932034,IBD,582,2.85
MONT_1397,34932034,IBD,579,1.63
MONT_1397,34932034,IBD,576,2.95
MONT_1397,34932034,IBD,571,3.29
MONT_1397,34932034,IBD,564,2.42
MONT_1397,34932034,IBD,519,0.74
MONT_1397,34932034,IBD,517,2.94
MONT_1397,34932034,IBD,507,3.85
MONT_1397,34932035,IBD,612,3.73
MONT_1397,34932035,IBD,610,2.99
MONT_1397,34932035,IBD,607,2.94
MONT_1397,34932035,IBD,604,3.47
MONT_1397,34932035,IBD,603,3.88
MONT_1397,34932035,IBD,592,5.1
MONT_1397,34932035,IBD,590,3.46
MONT_1397,34932035,IBD,588,3.65
MONT_1397,34932035,IBD,587,3.56
MONT_1397,34932035,IBD,582,3.69
MONT_1397,34932035,IBD,581,2.38
MONT_1397,34932035,IBD,579,2.49
MONT_1397,34932035,IBD,575,3.16
MONT_1397,34932035,IBD,572,3.14
MONT_1397,34932035,IBD,571,3.63
MONT_1397,34932035,IBD,570,3.46
MONT_1397,34932035,IBD,557,3.26
MONT_1397,34932035,IBD,521,3.05
MONT_1397,34932035,IBD,519,3.15
MONT_1397,34932035,IBD,516,3.08
MONT_1397,34932035,IBD,513,3.15
MONT_1397,34932035,IBD,512,3.18
MONT_1397,34932036,IBD,612,3.95
MONT_1397,34932036,IBD,607,4.77
MONT_1397,34932036,IBD,604,3.88
MONT_1397,34932036,IBD,603,4.58
MONT_1397,34932036,IBD,602,3.56
MONT_1397,34932036,IBD,590,3.78
MONT_1397,34932036,IBD,588,4.26
MONT_1397,34932036,IBD,587,4.15
MONT_1397,34932036,IBD,582,3.86
MONT_1397,34932036,IBD,581,3.37
MONT_1397,34932036,IBD,575,2.01
MONT_1397,34932036,IBD,572,3.67
MONT_1397,34932036,IBD,571,3.98
MONT_1397,34932036,IBD,570,5.38
MONT_1397,34932036,IBD,569,3.54
MONT_1397,34932036,IBD,556,3.53
MONT_1397,34932036,IBD,521,4.14
MONT_1397,34932036,IBD,516,4.13
MONT_1397,34932036,IBD,513,3.9
MONT_1397,34932036,IBD,512,1.92
MONT_1397,34932037,IBD,612,3.76
MONT_1397,34932037,IBD,610,3.8
MONT_1397,34932037,IBD,607,3.57
MONT_1397,34932037,IBD,604,3.79
MONT_1397,34932037,IBD,603,4.41
MONT_1397,34932037,IBD,592,6.93
MONT_1397,34932037,IBD,591,3.55
MONT_1397,34932037,IBD,590,3.93
MONT_1397,34932037,IBD,588,4.49
MONT_1397,34932037,IBD,587,5.17
MONT_1397,34932037,IBD,586,3.56
MONT_1397,34932037,IBD,582,3.43
MONT_1397,34932037,IBD,581,3.24
MONT_1397,34932037,IBD,579,2.92
MONT_1397,34932037,IBD,575,5.06
MONT_1397,34932037,IBD,572,3.53
MONT_1397,34932037,IBD,571,3.71
MONT_1397,34932037,IBD,570,3.92
MONT_1397,34932037,IBD,562,3.49
MONT_1397,34932037,IBD,557,4.5
MONT_1397,34932037,IBD,521,3.53
MONT_1397,34932037,IBD,519,3.57
MONT_1397,34932037,IBD,516,3.5
MONT_1397,34932037,IBD,513,3.86
MONT_1397,34932037,IBD,512,3.53
MONT_1397,34932041,IBD,612,5.02
MONT_1397,34932041,IBD,610,5.05
MONT_1397,34932041,IBD,604,4.89
MONT_1397,34932041,IBD,603,5.2
MONT_1397,34932041,IBD,592,4.88
MONT_1397,34932041,IBD,590,5.02
MONT_1397,34932041,IBD,588,6.06
MONT_1397,34932041,IBD,587,5.66
MONT_1397,34932041,IBD,582,5.05
MONT_1397,34932041,IBD,581,4.47
MONT_1397,34932041,IBD,572,5.4
MONT_1397,34932041,IBD,571,5.71
MONT_1397,34932041,IBD,570,4.6
MONT_1397,34932041,IBD,557,4.46
MONT_1397,34932041,IBD,513,5.32
MONT_1397,34932043,IBD,612,3.01
MONT_1397,34932043,IBD,607,2.98
MONT_1397,34932043,IBD,604,3.37
MONT_1397,34932043,IBD,603,3.01
MONT_1397,34932043,IBD,590,3.01
MONT_1397,34932043,IBD,588,3.41
MONT_1397,34932043,IBD,587,3.01
MONT_1397,34932043,IBD,582,3.35
MONT_1397,34932043,IBD,581,3.27
MONT_1397,34932043,IBD,575,3.01
MONT_1397,34932043,IBD,572,2.83
MONT_1397,34932043,IBD,571,4.03
MONT_1397,34932043,IBD,570,3.01
MONT_1397,34932043,IBD,521,3.01
MONT_1397,34932043,IBD,513,3.01
MONT_1397,34932043,IBD,512,3.03
MONT_1397,34932050,IBD,608,1.86
MONT_1397,34932050,IBD,598,2.82
MONT_1397,34932050,IBD,590,2.74
MONT_1397,34932050,IBD,588,2.34
MONT_1397,34932050,IBD,587,2.72
MONT_1397,34932050,IBD,582,2.61
MONT_1397,34932050,IBD,576,3.01
MONT_1397,34932050,IBD,571,2.95
MONT_1397,34932050,IBD,564,2.06
MONT_1397,34932050,IBD,517,2.65
MONT_1397,34932050,IBD,507,2.8
MONT_1397,34932055,IBD,612,4.11
MONT_1397,34932055,IBD,607,4.76
MONT_1397,34932055,IBD,604,4.07
MONT_1397,34932055,IBD,603,4.62
MONT_1397,34932055,IBD,590,4.11
MONT_1397,34932055,IBD,588,4.43
MONT_1397,34932055,IBD,587,6.39
MONT_1397,34932055,IBD,586,5.65
MONT_1397,34932055,IBD,582,3.56
MONT_1397,34932055,IBD,581,3.51
MONT_1397,34932055,IBD,575,7.5
MONT_1397,34932055,IBD,572,4
MONT_1397,34932055,IBD,571,4.2
MONT_1397,34932055,IBD,570,5.03
MONT_1397,34932055,IBD,562,5.15
MONT_1397,34932055,IBD,556,3.8
MONT_1397,34932055,IBD,521,4.94
MONT_1397,34932055,IBD,516,3.96
MONT_1397,34932055,IBD,513,4.22
MONT_1397,34932055,IBD,512,4.03
MONT_1397,34932057,IBD,612,3.31
MONT_1397,34932057,IBD,607,2.84
MONT_1397,34932057,IBD,604,3.3
MONT_1397,34932057,IBD,603,4.21
MONT_1397,34932057,IBD,602,3.4
MONT_1397,34932057,IBD,590,3.58
MONT_1397,34932057,IBD,588,4.61
MONT_1397,34932057,IBD,587,5.43
MONT_1397,34932057,IBD,582,3.49
MONT_1397,34932057,IBD,581,2.96
MONT_1397,34932057,IBD,575,2.03
MONT_1397,34932057,IBD,572,3.39
MONT_1397,34932057,IBD,571,4.04
MONT_1397,34932057,IBD,570,4.36
MONT_1397,34932057,IBD,569,3.41
MONT_1397,34932057,IBD,521,3.86
MONT_1397,34932057,IBD,516,3.23
MONT_1397,34932057,IBD,513,3.11
MONT_1397,34932057,IBD,512,4.02
MONT_1397,34932058,IBD,612,3.32
MONT_1397,34932058,IBD,604,2.85
MONT_1397,34932058,IBD,603,3.59
MONT_1397,34932058,IBD,591,3.55
